source_id,sample_id,clock_domain,time_s,sensor_id,sensor_kind,x,y,z,channel,value,uncertainty,track_id,frame,centroid_x,centroid_y,centroid_z,area,sequence_id,license,citation_key,dataset_name,doi,parent_track_id,start_frame,end_frame,source_zip_sha256
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track30,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,36.198091,532.332697,0.000000,cell_centroid_motion,2095.000000,0.000000,02_30,10,36.198091,532.332697,0.000000,2095,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,12,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track31,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,91.000000,638.000000,0.000000,cell_centroid_motion,1513.000000,0.000000,02_31,10,91.000000,638.000000,0.000000,1513,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,88,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track32,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,230.000000,667.000000,0.000000,cell_centroid_motion,1369.000000,0.000000,02_32,10,230.000000,667.000000,0.000000,1369,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track33,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,423.000000,627.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,02_33,10,423.000000,627.000000,0.000000,1649,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,84,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track36,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,602.121809,681.121809,0.000000,cell_centroid_motion,1371.000000,0.000000,02_36,10,602.121809,681.121809,0.000000,1371,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track37,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,415.437989,740.898324,0.000000,cell_centroid_motion,895.000000,0.000000,02_37,10,415.437989,740.898324,0.000000,895,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track38,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,813.334283,804.143716,0.000000,cell_centroid_motion,3159.000000,0.000000,02_38,10,813.334283,804.143716,0.000000,3159,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track46,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,437.018277,205.984334,0.000000,cell_centroid_motion,383.000000,0.000000,02_46,10,437.018277,205.984334,0.000000,383,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,10,10,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track55,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,115.560784,329.519608,0.000000,cell_centroid_motion,1020.000000,0.000000,02_55,10,115.560784,329.519608,0.000000,1020,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,83,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track56,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,367.000000,138.000000,0.000000,cell_centroid_motion,4281.000000,0.000000,02_56,10,367.000000,138.000000,0.000000,4281,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t010_track58,ctc_frame,10.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,178.932603,106.267060,0.000000,cell_centroid_motion,1187.000000,0.000000,02_58,10,178.932603,106.267060,0.000000,1187,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,15,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track2,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,251.500000,249.000000,0.000000,cell_centroid_motion,2338.000000,0.000000,02_2,11,251.500000,249.000000,0.000000,2338,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,32,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track5,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,649.000000,269.000000,0.000000,cell_centroid_motion,2809.000000,0.000000,02_5,11,649.000000,269.000000,0.000000,2809,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,43,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track9,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,560.725691,328.326048,0.000000,cell_centroid_motion,2242.000000,0.000000,02_9,11,560.725691,328.326048,0.000000,2242,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,83,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track12,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,470.703349,309.927546,0.000000,cell_centroid_motion,1463.000000,0.000000,02_12,11,470.703349,309.927546,0.000000,1463,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track13,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,824.000000,236.000000,0.000000,cell_centroid_motion,2285.000000,0.000000,02_13,11,824.000000,236.000000,0.000000,2285,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track14,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,929.000000,363.000000,0.000000,cell_centroid_motion,1451.000000,0.000000,02_14,11,929.000000,363.000000,0.000000,1451,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track15,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,808.000000,395.000000,0.000000,cell_centroid_motion,1941.000000,0.000000,02_15,11,808.000000,395.000000,0.000000,1941,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track16,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,622.000000,451.500000,0.000000,cell_centroid_motion,1556.000000,0.000000,02_16,11,622.000000,451.500000,0.000000,1556,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track17,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,639.000000,577.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,02_17,11,639.000000,577.000000,0.000000,1649,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track19,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,887.249417,665.165501,0.000000,cell_centroid_motion,1287.000000,0.000000,02_19,11,887.249417,665.165501,0.000000,1287,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track20,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,398.435721,365.018825,0.000000,cell_centroid_motion,2178.000000,0.000000,02_20,11,398.435721,365.018825,0.000000,2178,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,62,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track28,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,231.000000,366.000000,0.000000,cell_centroid_motion,1125.000000,0.000000,02_28,11,231.000000,366.000000,0.000000,1125,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track29,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,141.377628,485.622372,0.000000,cell_centroid_motion,1189.000000,0.000000,02_29,11,141.377628,485.622372,0.000000,1189,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track30,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,33.170827,532.693448,0.000000,cell_centroid_motion,2564.000000,0.000000,02_30,11,33.170827,532.693448,0.000000,2564,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,12,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track31,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,91.000000,641.000000,0.000000,cell_centroid_motion,1245.000000,0.000000,02_31,11,91.000000,641.000000,0.000000,1245,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,88,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track32,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,228.000000,665.000000,0.000000,cell_centroid_motion,1451.000000,0.000000,02_32,11,228.000000,665.000000,0.000000,1451,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track33,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,422.000000,627.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,02_33,11,422.000000,627.000000,0.000000,1649,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,84,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track36,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,606.000000,679.000000,0.000000,cell_centroid_motion,1245.000000,0.000000,02_36,11,606.000000,679.000000,0.000000,1245,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track37,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,416.542767,738.106653,0.000000,cell_centroid_motion,947.000000,0.000000,02_37,11,416.542767,738.106653,0.000000,947,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track38,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,814.000000,805.000000,0.000000,cell_centroid_motion,2997.000000,0.000000,02_38,11,814.000000,805.000000,0.000000,2997,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track55,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,117.723164,327.822034,0.000000,cell_centroid_motion,1062.000000,0.000000,02_55,11,117.723164,327.822034,0.000000,1062,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,83,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track56,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,367.000000,138.000000,0.000000,cell_centroid_motion,4281.000000,0.000000,02_56,11,367.000000,138.000000,0.000000,4281,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t011_track58,ctc_frame,11.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,175.818426,104.209818,0.000000,cell_centroid_motion,1487.000000,0.000000,02_58,11,175.818426,104.209818,0.000000,1487,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,15,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track2,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,258.000000,242.000000,0.000000,cell_centroid_motion,2285.000000,0.000000,02_2,12,258.000000,242.000000,0.000000,2285,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,32,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track5,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,643.000000,269.000000,0.000000,cell_centroid_motion,2809.000000,0.000000,02_5,12,643.000000,269.000000,0.000000,2809,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,43,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track9,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,560.725691,328.673952,0.000000,cell_centroid_motion,2242.000000,0.000000,02_9,12,560.725691,328.673952,0.000000,2242,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,83,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track12,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,471.546481,308.985392,0.000000,cell_centroid_motion,1506.000000,0.000000,02_12,12,471.546481,308.985392,0.000000,1506,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track13,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,824.000000,236.000000,0.000000,cell_centroid_motion,2285.000000,0.000000,02_13,12,824.000000,236.000000,0.000000,2285,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track14,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,929.000000,364.000000,0.000000,cell_centroid_motion,1451.000000,0.000000,02_14,12,929.000000,364.000000,0.000000,1451,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track15,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,811.000000,394.500000,0.000000,cell_centroid_motion,1990.000000,0.000000,02_15,12,811.000000,394.500000,0.000000,1990,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track16,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,621.102371,449.883748,0.000000,cell_centroid_motion,1729.000000,0.000000,02_16,12,621.102371,449.883748,0.000000,1729,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track17,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,638.000000,577.000000,0.000000,cell_centroid_motion,1739.000000,0.000000,02_17,12,638.000000,577.000000,0.000000,1739,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track19,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,880.230579,664.385950,0.000000,cell_centroid_motion,1210.000000,0.000000,02_19,12,880.230579,664.385950,0.000000,1210,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track20,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,399.000000,367.000000,0.000000,cell_centroid_motion,2165.000000,0.000000,02_20,12,399.000000,367.000000,0.000000,2165,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,62,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track28,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,233.000000,366.000000,0.000000,cell_centroid_motion,1125.000000,0.000000,02_28,12,233.000000,366.000000,0.000000,1125,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track29,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,139.715926,487.261103,0.000000,cell_centroid_motion,1306.000000,0.000000,02_29,12,139.715926,487.261103,0.000000,1306,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track30,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,28.456623,531.749419,0.000000,cell_centroid_motion,2582.000000,0.000000,02_30,12,28.456623,531.749419,0.000000,2582,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,12,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track31,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,91.000000,641.000000,0.000000,cell_centroid_motion,1245.000000,0.000000,02_31,12,91.000000,641.000000,0.000000,1245,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,88,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track32,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,223.000000,665.500000,0.000000,cell_centroid_motion,1556.000000,0.000000,02_32,12,223.000000,665.500000,0.000000,1556,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_02_t012_track33,ctc_frame,12.000000,Fluo-N2DH-GOWT1_02,ctc_tracking_centroid,422.000000,627.500000,0.000000,cell_centroid_motion,1694.000000,0.000000,02_33,12,422.000000,627.500000,0.000000,1694,02,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,84,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
